Year,Day,DOY,Hour,Irradiance,Temp,Rain,Wind,Rel_hum,SD
1999,193,193,8,915.84,18.5,0,0.8,90.8,1.956687269
1999,193,193,9,2488.32,21.2,0,0.9,82.3,4.450167067
1999,193,193,10,4069.44,23.6,0,1.3,75.4,7.156003476
1999,193,193,11,4769.28,24.4,0,2.3,71.4,8.728791644
1999,193,193,12,5434.56,25.3,0,2.4,68.3,10.20833064
1999,193,193,13,5546.88,25.9,0,2,67.9,10.71149753
1999,193,193,14,5814.72,26.2,0,2.1,66.7,11.3106576
1999,193,193,15,5244.48,26.6,0,1.5,66.9,11.51089269
1999,193,193,16,4484.16,26.8,0,1.3,66.9,11.64705351
1999,193,193,17,3965.76,26.8,0,1.6,66.9,11.64705351
1999,193,193,18,2816.64,26.6,0,1.5,68.2,11.05880325
1999,193,193,19,1848.96,26.2,0,1,70,10.18978162
1999,193,193,20,717.12,25,0,0.8,73.1,8.509350122
1999,193,193,21,172.8,23.6,0,0.8,77.6,6.516035685
1999,193,193,22,0,22.3,0,0.8,82.6,4.678697874
1999,193,193,23,0,21.1,0,0.8,87.9,3.02359793
1999,194,194,0,0,20.1,0,0.8,89.7,2.420015961
1999,194,194,1,0,19.4,0,0.9,89.6,2.339698724
1999,194,194,2,0,18.5,0,0.8,93.8,1.318637073
1999,194,194,3,0,17.9,0,0.8,96.4,0.737358183
1999,194,194,4,0,17.4,0,1.1,97.3,0.53585782
1999,194,194,5,0,17.4,0,0.9,97.3,0.53585782
1999,194,194,6,0,17.4,0,1.2,97.3,0.53585782
1999,194,194,7,95.04,17.4,0,1,98.2,0.357238547
1999,194,194,8,388.8,17.6,0,0.8,97.3,0.542665355
1999,194,194,9,561.6,17.7,0,0.8,96.4,0.728129906
1999,194,194,10,803.52,17.8,0,0.8,95.5,0.915914157
1999,194,194,11,1252.8,17.9,0,0.8,92.1,1.618091568
1999,194,194,12,1693.44,18.6,0,0.8,92.1,1.690750368
1999,194,194,13,1425.6,18.9,0,0.9,85,3.271051227
1999,194,194,14,1624.32,19.5,0,1.1,79.7,4.595390443
1999,194,194,15,915.84,19.2,0,1.3,78.4,4.799262174
1999,194,194,16,889.92,18.8,0,1,81.9,3.922493376
1999,194,194,17,864,18.8,0,0.9,85.6,3.120657713
1999,194,194,18,734.4,18.9,0,1.2,87.1,2.813104055
1999,194,194,19,449.28,18.8,0,1.1,87.8,2.643890563
1999,194,194,20,794.88,19.5,0,0.8,89.4,2.399563483
1999,194,194,21,77.76,17.6,0,0.8,89.3,2.150562701
1999,194,194,22,0,16.7,0,0.9,95.3,0.892332775
1999,194,194,23,0,16.9,0,2.5,97.1,0.557621815
1999,195,195,0,0,16.2,0,1.7,98.1,0.349431943
1999,195,195,1,0,15.5,0,1.9,95.9,0.721029508
1999,195,195,2,0,15.1,0,2.4,95.9,0.702742399
1999,195,195,3,0,14.8,0,1.9,97.8,0.369865724
1999,195,195,4,0,15,0,2.6,97.8,0.374662506
1999,195,195,5,0,15.4,0,3.7,94.9,0.891155412
1999,195,195,6,0,15.3,0,3.6,93.9,1.059070797
1999,195,195,7,120.96,15.3,0,3.1,93,1.215327144
1999,195,195,8,527.04,15.6,0,3.2,92.1,1.398234387
1999,195,195,9,1088.64,16.2,0,3.8,88.5,2.114982812
1999,195,195,10,2851.2,17.4,0,3.3,83.4,3.294533263
1999,195,195,11,2669.76,17.6,0,3.1,81.8,3.657966464
1999,195,195,12,3153.6,18.2,0,3.2,77.8,4.633587574
1999,195,195,13,3533.76,18.8,0,3.4,74.7,5.482822232
1999,195,195,14,4069.44,19.2,0,4.2,72.5,6.110171749
1999,195,195,15,4302.72,19.3,0,4.6,70.2,6.662557635
1999,195,195,16,3093.12,18.8,0,4.1,70.7,6.349671597
1999,195,195,17,1719.36,17.5,0,3.3,74,5.192798779
1999,195,195,18,1425.6,16.6,0,4,75,4.716386123
1999,195,195,19,682.56,15.5,0,4.1,76.1,4.203074448
1999,195,195,20,406.08,15,0,3.5,79.5,3.491173349
1999,195,195,21,95.04,14.5,0,3.2,81.1,3.116537234
1999,195,195,22,0,13.9,0,2.8,85.7,2.268112047
1999,195,195,23,0,13.3,0,2.6,87.4,1.921923625
1999,196,196,0,0,12.9,0,2.8,89.3,1.589994301
1999,196,196,1,0,12.6,0,2.5,91.4,1.253057633
1999,196,196,2,0,12.5,0,2.3,93.4,0.955356746
1999,196,196,3,0,12.3,0,2,96.6,0.485726491
1999,196,196,4,0,12.3,0,1.4,97.7,0.328579685
1999,196,196,5,0,12.5,0,1.7,96.6,0.492153475
1999,196,196,6,0,12.5,0.2,1.8,99.9,0.014475102
1999,196,196,7,0,12.6,1,1.4,100,0
1999,196,196,8,302.4,13.1,0.1,2.3,100,0
1999,196,196,9,950.4,13.9,0,2.7,98.8,0.190331081
1999,196,196,10,1399.68,15,0,3,93.9,1.038836948
1999,196,196,11,2263.68,15.9,0,2.8,87.4,2.273324106
1999,196,196,12,2004.48,16.7,0,1.4,84.9,2.866856361
1999,196,196,13,3438.72,18.1,0,1.7,78.5,4.45939079
1999,196,196,14,2764.8,18.6,0,2.1,74.6,5.436083461
1999,196,196,15,3075.84,19,0,2.1,76.5,5.156728595
1999,196,196,16,1961.28,19,0,2,75.7,5.332276802
1999,196,196,17,3473.28,20.4,0,1.6,74,6.223052393
1999,196,196,18,2695.68,20.4,0,2.4,72.4,6.606009464
1999,196,196,19,1684.8,19.6,0,2.3,74.4,5.831281702
1999,196,196,20,1131.84,18.6,0,2.4,73.8,5.607298688
1999,196,196,21,146.88,16.7,0,1.6,73.4,5.050223789
1999,196,196,22,0,14.4,0,1.2,81,3.112834502
1999,196,196,23,0,12.7,0,1,87.2,1.877289453
1999,197,197,0,0,11.9,0,1.1,90.1,1.377536282
1999,197,197,1,0,10.6,0,0.9,96.4,0.459535381
1999,197,197,2,0,10.4,0,1,97.6,0.302295061
1999,197,197,3,0,9.9,0,1,99.9,0.012181118
1999,197,197,4,0,9.2,0,0.8,100,0
1999,197,197,5,0,9.5,0,0.8,100,0
1999,197,197,6,17.28,10,0,1.2,100,0
1999,197,197,7,302.4,10.8,0,1.4,100,0
1999,197,197,8,1088.64,11.4,0.1,1,100,0
1999,197,197,9,2220.48,12.5,0,1.1,100,0
1999,197,197,10,3680.64,15.3,0,0.8,89.1,1.892437981
1999,197,197,11,4743.36,17.7,0,1.1,74.1,5.238490156
1999,197,197,12,4475.52,18.7,0,1.4,68.9,6.697758303
1999,197,197,13,4536,19.2,0,1.9,49.2,11.28715363
1999,197,197,14,3922.56,19.2,0,2.1,51.5,10.77612108
1999,197,197,15,3646.08,19.6,0,2,54,10.47808431
1999,197,197,16,4544.64,20.5,0,1.7,50.5,11.92104096
1999,197,197,17,2695.68,20.1,0,1.6,48.6,12.0765845
1999,197,197,18,2609.28,20.5,0,1.5,50.2,11.99328969
1999,197,197,19,2004.48,20.4,0,1.5,52.1,11.46477729
1999,197,197,20,1010.88,19.9,0,1,57.8,9.793027083
1999,197,197,21,181.44,17.8,0,0.8,70,6.106094377
1999,197,197,22,0,14.8,0,0.8,87.2,2.151946028
1999,197,197,23,0,13.6,0,0.8,91.7,1.2910268
1999,198,198,0,0,12.7,0,0.8,94.6,0.791981488
1999,198,198,1,0,11.9,0,0.8,95.6,0.612238348
1999,198,198,2,0,11.8,0,0.8,97.8,0.304104981
1999,198,198,3,0,11.1,0,0.8,98.9,0.14516433
1999,198,198,4,0,10.8,0,0.8,97.7,0.297530567
1999,198,198,5,0,10.8,0,0.8,98.8,0.155233339
1999,198,198,6,60.48,11.1,0,0.8,98.8,0.158361087
1999,198,198,7,414.72,11.4,0,0.8,96.7,0.444246222
1999,198,198,8,1520.64,13.9,0,0.8,89,1.744701575
1999,198,198,9,2833.92,17.8,0,0.8,79,4.274266064
1999,198,198,10,4034.88,19.6,0,0.8,67.9,7.311880572
1999,198,198,11,4985.28,21.2,0,1,58.5,10.43400753
1999,198,198,12,5529.6,22.2,0,0.9,53.1,12.53449242
1999,198,198,13,5952.96,23,0,0.9,51.5,13.60672367
1999,198,198,14,5952.96,24,0,1,49.3,15.10725935
1999,198,198,15,5624.64,24.4,0,1,49,15.56532776
1999,198,198,16,5063.04,25.3,0,1,48,16.7455266
1999,198,198,17,4129.92,25.9,0,0.8,46.4,17.88586504
1999,198,198,18,2488.32,25.5,0,0.8,47.9,16.97817187
1999,198,198,19,2021.76,25,0,0.8,49.3,16.03806882
1999,198,198,20,803.52,24.6,0,0.8,50.8,15.19660083
1999,198,198,21,224.64,22.3,0,0.8,62.2,10.1640678
1999,198,198,22,0,18.1,0,0.8,85.2,3.069720171
1999,198,198,23,0,16.9,0,0.8,91.7,1.595952092
1999,199,199,0,0,16.1,0,0.8,93.4,1.206097441
1999,199,199,1,0,15.4,0,0.8,96.1,0.681471785
1999,199,199,2,0,15.4,0,0.8,97,0.524209066
1999,199,199,3,0,14.8,0,0.8,97.9,0.353053645
1999,199,199,4,0,14.2,0,0.8,98.9,0.177898483
1999,199,199,5,0,14.3,0,1,100,0
1999,199,199,6,77.76,13.6,0,0.9,100,0
1999,199,199,7,915.84,15.5,0,0.9,97.9,0.369307797
1999,199,199,8,1477.44,18.1,0,0.8,88,2.488962301
1999,199,199,9,2877.12,21.2,0,0.8,79,5.279859232
1999,199,199,10,4026.24,24.2,0,0.8,69.1,9.318486281
1999,199,199,11,4950.72,25.5,0,0.9,57.5,13.84975632
1999,199,199,12,5624.64,26.6,0,0.9,50.7,17.14462265
1999,199,199,13,5883.84,27.3,0,1,44.8,20.00142979
1999,199,199,14,5754.24,28,0,0.9,40,22.64748706
1999,199,199,15,5192.64,28.5,0,0.9,41.2,22.8488926
1999,199,199,16,4631.04,28.6,0,0.9,39.8,23.52894414
1999,199,199,17,3697.92,29.2,0,0.8,37.6,25.24989373
1999,199,199,18,2833.92,29.6,0,0.8,38.1,25.63149784
1999,199,199,19,1788.48,29.1,0,0.8,44.8,22.20788774
1999,199,199,20,976.32,27.1,0,0.8,45.7,19.44616733
1999,199,199,21,181.44,23.8,0,0.8,62.2,11.12890358
1999,199,199,22,0,21.1,0,0.8,78.6,5.347520306
1999,199,199,23,0,20.5,0,0.8,87.7,2.962198056
1999,200,200,0,0,19.7,0,0.8,92.7,1.673179349
1999,200,200,1,0,19.9,0,0.8,94.4,1.299548618
1999,200,200,2,0,19.1,0,0.8,95.3,1.03779717
1999,200,200,3,0,18.7,0,1,96.2,0.818375613
1999,200,200,4,0,19.2,0,1.2,95.2,1.066502705
1999,200,200,5,0,18.4,0,1,93.5,1.373807917
1999,200,200,6,0,18.1,3.9,1.4,93.5,1.348187913
1999,200,200,7,60.48,17.7,0.6,0.9,86.9,2.649583824
1999,200,200,8,1296,18.7,0,0.8,78,4.737964073
1999,200,200,9,2583.36,21.2,0,0.8,80.2,4.978152991
1999,200,200,10,3758.4,22.4,0,1,68.3,8.575803575
1999,200,200,11,4743.36,23.9,0,1.1,62.5,11.10711885
1999,200,200,12,4518.72,24.9,0,1.3,58.2,13.14415492
1999,200,200,13,2324.16,24.3,0,1.5,56.4,13.22741489
1999,200,200,14,2998.08,24,0.1,1.4,52.6,14.12394661
1999,200,200,15,4363.2,25.8,0,1.7,55.6,14.72848492
1999,200,200,16,3205.44,25.5,0,1.3,61.6,12.51366218
1999,200,200,17,3231.36,25.9,0,1.2,59.7,13.44776793
1999,200,200,18,2220.48,25.4,0,2.6,61.5,12.47199836
1999,200,200,19,2220.48,25.1,0,3.3,66.4,10.69225097
1999,200,200,20,889.92,23.7,0,2,72.5,8.047883902
1999,200,200,21,207.36,21.5,0,1.3,81.5,4.737569168
1999,200,200,22,0,19.6,0,0.8,87.1,2.938419295
1999,200,200,23,0,17.4,0,0.8,90,1.984658592
1999,201,201,0,0,16.9,0,0.8,93.4,1.269070338
1999,201,201,1,0,16.7,0,0.8,93.5,1.234077242
1999,201,201,2,0,16.3,0,0.8,94.3,1.054999404
1999,201,201,3,0,16.2,0,0.8,95.1,0.901166589
1999,201,201,4,0,16.3,0,0.8,97,0.555262844
1999,201,201,5,0,16.1,0,0.8,96,0.730968146
1999,201,201,6,0,16.2,0,0.8,96,0.735646195
1999,201,201,7,302.4,17.1,0,0.8,93.4,1.285256464
1999,201,201,8,1719.36,18.9,0,1.1,85,3.271051227
1999,201,201,9,2047.68,19.8,0,1.9,76.9,5.327520103
1999,201,201,10,3119.04,20.6,0,2.8,68.8,7.560323332
1999,201,201,11,4570.56,21.5,0,3,55.9,11.29334056
1999,201,201,12,3948.48,21.8,0,3.2,53,12.25868818
1999,201,201,13,3058.56,22.2,0,3,51.7,12.90865637
1999,201,201,14,2021.76,21.7,0,2.7,53,12.18405767
1999,201,201,15,2324.16,21.8,0,2.5,59.5,10.56333769
1999,201,201,16,1848.96,21.5,0,2.5,62.2,9.680006192
1999,201,201,17,1416.96,19.8,2.3,2.2,62.1,8.740823027
1999,201,201,18,1278.72,20.1,0,1.8,81.9,4.252649407
1999,201,201,19,1244.16,20.8,0,1.2,88.2,2.894777233
1999,201,201,20,60.48,19.5,2.4,1.5,82,4.074730442
1999,201,201,21,95.04,16.7,0.1,0.8,89.6,1.974523587
1999,201,201,22,0,16.3,0,0.8,96.3,0.684824174
1999,201,201,23,0,16.1,0,0.9,98.1,0.347209869
1999,202,202,0,0,16.7,0.1,1.3,97.1,0.550588308
1999,202,202,1,0,16.6,0,0.8,95.3,0.886680591
1999,202,202,2,0,16.4,0.1,1,93.4,1.22938375
1999,202,202,3,0,16.2,0,1.6,91.4,1.58163932
1999,202,202,4,0,15.4,0,2.8,91.4,1.502732655
1999,202,202,5,0,14.8,0,3,88.5,1.93338901
1999,202,202,6,0,14.4,0,2.8,87.4,2.064300775
1999,202,202,7,181.44,14.3,0,3.1,87.3,2.067263487
1999,202,202,8,984.96,14.8,0,2.8,86.5,2.269630577
