Year,Day,DOY,Dec_day,Hour,Minute,E153,E158,E159,E161,T13,T14,T21,T22
1999,157,157,157.085,2,2,0.140,,0.502,0.100,0.281,,0.218,0.111
1999,157,157,157.106,2,32,0.033,,0.451,0.111,0.186,,0.304,0.121
1999,157,157,157.126,3,2,0.105,,0.439,0.054,0.116,,0.335,0.077
1999,157,157,157.147,3,32,0.154,,0.263,0.014,0.040,,0.101,0.056
1999,157,157,157.168,4,2,0.154,,0.345,0.061,0.005,,0.148,0.056
1999,157,157,157.189,4,32,0.243,,0.486,0.118,0.060,,0.198,0.204
1999,157,157,157.21,5,2,0.445,,0.502,0.190,0.312,,0.156,0.322
1999,157,157,157.231,5,32,0.936,,0.555,0.315,0.286,,0.292,0.300
1999,157,157,157.251,6,2,0.645,,0.404,0.297,0.286,,0.366,0.211
1999,157,157,157.272,6,32,0.522,,0.555,0.222,0.116,,0.245,0.136
1999,157,157,157.293,7,2,0.414,,0.392,0.154,0.191,,0.304,0.111
1999,157,157,157.314,7,32,0.336,,0.555,0.265,0.186,,0.366,0.204
1999,157,157,157.335,8,2,0.384,,0.520,0.229,0.377,,0.455,0.260
1999,157,157,157.356,8,32,0.985,,1.053,0.828,0.387,,0.840,0.582
1999,157,157,157.376,9,2,1.239,,1.461,1.179,0.839,,1.109,0.960
1999,157,157,157.397,9,32,1.529,,1.887,1.595,1.126,,1.498,1.260
1999,157,157,157.418,10,2,1.353,,1.520,1.036,0.940,,1.366,0.997
1999,157,157,157.439,10,32,1.529,,0.962,0.914,0.789,,0.953,0.740
1999,157,157,157.46,11,2,1.638,,1.103,0.735,0.593,,1.074,0.709
1999,157,157,157.481,11,32,1.638,,1.489,1.434,1.090,,1.350,1.142
1999,157,157,157.501,12,2,1.638,,1.207,1.197,0.889,,1.226,1.050
1999,157,157,157.522,12,32,1.748,,1.997,1.677,1.472,,1.428,1.783
1999,157,157,157.543,13,2,1.772,,1.749,1.634,1.447,,1.498,1.520
1999,157,157,157.564,13,32,1.489,,1.373,1.133,0.889,,1.206,1.034
1999,157,157,157.585,14,2,1.353,,1.028,0.828,0.809,,0.988,0.864
1999,157,157,157.606,14,32,1.726,,1.235,1.097,0.759,,1.307,1.050
1999,157,157,157.626,15,2,1.838,,1.288,1.323,1.492,,1.284,1.223
1999,157,157,157.647,15,32,1.529,,2.034,1.473,1.879,,1.681,1.520
1999,157,157,157.668,16,2,1.314,,1.815,1.219,1.337,,1.471,1.282
1999,157,157,157.689,16,32,1.529,,1.552,1.394,1.317,,1.385,1.430
1999,157,157,157.71,17,2,1.550,,1.182,1.133,1.226,,1.366,1.344
1999,157,157,157.731,17,32,1.314,,1.429,1.133,1.186,,1.265,1.241
1999,157,157,157.751,18,2,1.239,,1.552,1.065,1.030,,1.451,1.223
1999,157,157,157.772,18,32,1.033,,1.260,0.789,1.090,,1.249,1.071
1999,157,157,157.793,19,2,0.862,,1.182,0.871,0.809,,1.093,0.960
1999,157,157,157.814,19,32,0.682,,1.078,0.473,0.578,,0.887,0.582
1999,157,157,157.835,20,2,0.682,,0.743,0.326,0.342,,0.661,0.514
1999,157,157,157.856,20,32,0.522,,0.502,0.133,0.211,,0.494,0.300
1999,157,157,157.876,21,2,0.445,,0.502,0.176,0.156,,0.354,0.152
1999,157,157,157.897,21,32,0.276,,0.502,0.154,0.176,,0.471,0.279
1999,157,157,157.918,22,2,0.375,,0.486,0.118,0.131,,0.315,0.176
1999,157,157,157.939,22,32,0.208,,0.486,0.093,0.146,,0.397,0.142
1999,157,157,157.96,23,2,0.208,,0.332,0.061,0.121,,0.354,0.211
1999,157,157,157.981,23,32,0.261,,0.288,0.082,0.050,,0.292,0.176
1999,158,158,158.001,0,2,0.189,,0.310,0.022,0.095,,0.253,0.084
1999,158,158,158.022,0,32,0.259,,0.210,0.025,0.060,,0.245,0.040
1999,158,158,158.043,1,2,0.215,,0.150,0.025,0.085,,0.237,0.136
1999,158,158,158.064,1,32,0.116,,0.223,0.050,0.101,,0.272,0.170
1999,158,158,158.085,2,2,0.164,,0.298,0.068,0.085,,0.253,0.034
1999,158,158,158.106,2,32,0.046,,0.433,0.115,0.166,,0.436,0.207
1999,158,158,158.126,3,2,0.081,,0.480,0.151,0.251,,0.389,0.260
1999,158,158,158.147,3,32,0.197,,0.401,0.111,0.126,,0.412,0.180
1999,158,158,158.168,4,2,0.173,,0.467,0.151,0.156,,0.342,0.136
1999,158,158,158.189,4,32,0.248,,0.357,0.136,0.221,,0.323,0.189
1999,158,158,158.21,5,2,0.669,,0.498,0.391,0.337,,0.595,0.412
1999,158,158,158.231,5,32,0.917,,0.721,0.631,0.442,,0.634,0.545
1999,158,158,158.251,6,2,1.127,,0.721,0.796,0.734,,0.840,0.740
1999,158,158,158.272,6,32,1.164,,0.843,0.771,0.583,,0.809,0.786
1999,158,158,158.293,7,2,1.307,,1.207,1.215,0.980,,1.093,1.019
1999,158,158,158.314,7,32,1.235,,1.429,1.301,1.171,,1.521,1.347
1999,158,158,158.335,8,2,1.344,,1.784,1.470,1.211,,1.455,1.390
1999,158,158,158.356,8,32,1.546,,1.552,1.846,1.191,,1.498,1.523
1999,158,158,158.376,9,2,1.695,,1.749,1.824,1.598,,1.479,1.523
1999,158,158,158.397,9,32,1.568,,2.276,1.921,1.698,,1.829,1.644
1999,158,158,158.418,10,2,1.673,,2.232,1.674,1.724,,1.521,1.740
1999,158,158,158.439,10,32,1.463,,1.646,1.591,1.432,,1.634,1.690
1999,158,158,158.46,11,2,1.568,,1.784,1.613,1.523,,1.681,1.455
1999,158,158,158.481,11,32,1.934,,2.630,2.297,1.698,,1.732,1.545
1999,158,158,158.501,12,2,1.502,,1.784,1.652,1.698,,1.755,1.892
1999,158,158,158.522,12,32,1.590,,1.683,1.846,1.724,,1.634,1.567
1999,158,158,158.543,13,2,1.673,,1.997,2.014,1.623,,1.591,1.644
1999,158,158,158.564,13,32,2.007,,1.232,1.505,1.317,,1.432,1.149
1999,158,158,158.585,14,2,1.651,,1.182,1.111,1.075,,1.019,1.127
1999,158,158,158.606,14,32,1.811,,1.683,1.964,1.643,,1.521,1.477
1999,158,158,158.626,15,2,1.717,,1.853,1.505,1.523,,1.307,1.328
1999,158,158,158.647,15,32,1.110,,1.552,1.280,1.296,,1.307,1.307
1999,158,158,158.668,16,2,1.110,,0.909,0.667,0.945,,0.973,0.851
1999,158,158,158.689,16,32,0.980,,0.680,0.731,0.749,,0.763,0.709
1999,158,158,158.71,17,2,0.980,,0.699,0.548,0.558,,0.751,0.653
1999,158,158,158.731,17,32,0.544,,0.909,0.315,0.442,,0.665,0.495
1999,158,158,158.751,18,2,0.259,,0.699,0.269,0.261,,0.556,0.378
1999,158,158,158.772,18,32,0.292,,0.586,0.172,0.241,,0.354,0.223
1999,158,158,158.793,19,2,0.107,,0.480,0.172,0.251,,0.389,0.214
1999,158,158,158.814,19,32,0.070,,0.448,0.072,0.196,,0.323,0.322
1999,158,158,158.835,20,2,0.107,,0.370,0.111,0.176,,0.304,0.161
1999,158,158,158.856,20,32,0.077,,0.141,0.061,0.116,,0.125,0.136
1999,158,158,158.876,21,2,0.123,,0.160,0.061,0.065,,0.191,0.000
1999,158,158,158.897,21,32,0.094,,0.480,0.054,0.085,,0.132,0.071
1999,158,158,158.918,22,2,0.077,,0.273,0.072,0.095,,0.183,0.065
1999,158,158,158.939,22,32,0.057,,0.169,0.000,0.101,,0.051,0.028
1999,158,158,158.96,23,2,0.037,,0.129,0.014,0.065,,0.062,0.019
1999,158,158,158.981,23,32,0.000,,0.342,0.093,0.166,,0.198,0.093
1999,159,159,159.001,0,2,0.004,,0.282,0.061,0.206,,0.144,0.080
1999,159,159,159.022,0,32,0.018,,0.295,0.054,0.106,,0.191,0.046
1999,159,159,159.043,1,2,0.000,,0.282,0.093,0.171,,0.082,0.059
1999,159,159,159.064,1,32,0.024,,0.135,0.061,0.111,,0.089,0.040
1999,159,159,159.085,2,2,0.004,,0.229,0.029,0.171,,0.125,0.031
1999,159,159,159.106,2,32,0.007,,0.204,0.072,0.065,,0.078,0.139
1999,159,159,159.126,3,2,0.000,,0.241,0.032,0.111,,0.132,0.059
1999,159,159,159.147,3,32,0.046,,0.254,0.007,0.090,,0.097,0.053
1999,159,159,159.168,4,2,0.029,,0.157,0.018,0.111,,0.097,0.139
1999,159,159,159.189,4,32,0.000,,0.295,0.032,0.080,,0.109,0.053
1999,159,159,159.21,5,2,0.000,,0.179,0.054,0.106,,0.105,0.034
1999,159,159,159.231,5,32,0.046,,0.179,0.043,0.111,,0.089,0.087
1999,159,159,159.251,6,2,0.099,,0.326,0.061,0.136,,0.105,0.192
1999,159,159,159.272,6,32,0.298,,0.169,0.072,0.000,,0.062,0.087
1999,159,159,159.293,7,2,0.675,,0.266,0.147,0.075,,0.125,0.254
1999,159,159,159.314,7,32,0.754,,0.602,0.419,0.256,,0.296,0.508
1999,159,159,159.335,8,2,1.123,,0.862,0.652,0.467,,0.545,0.616
1999,159,159,159.356,8,32,1.417,,1.025,1.090,0.613,,0.840,0.901
1999,159,159,159.376,9,2,1.461,,1.207,1.043,0.849,,0.840,1.006
1999,159,159,159.397,9,32,1.377,,1.552,1.276,1.025,,0.860,1.093
1999,159,159,159.418,10,2,1.713,,1.718,1.602,1.387,,1.113,1.551
1999,159,159,159.439,10,32,1.829,,1.586,1.462,1.482,,1.023,1.508
1999,159,159,159.46,11,2,1.901,,2.201,1.624,1.437,,1.350,1.480
1999,159,159,159.481,11,32,1.581,,2.279,1.939,1.628,,1.521,1.480
1999,159,159,159.501,12,2,1.879,,2.157,2.136,1.729,,1.521,2.034
1999,159,159,159.522,12,32,1.581,,1.520,1.427,1.121,,1.078,1.288
1999,159,159,159.543,13,2,1.974,,1.821,1.523,1.302,,1.210,1.288
1999,159,159,159.564,13,32,1.785,,2.003,1.774,1.698,,1.541,1.669
1999,159,159,159.585,14,2,1.461,,2.116,1.602,1.528,,1.370,1.573
1999,159,159,159.606,14,32,1.807,,1.370,1.226,1.045,,1.226,1.130
1999,159,159,159.626,15,2,1.807,,1.370,1.190,1.281,,1.023,1.006
1999,159,159,159.647,15,32,1.691,,1.398,1.448,1.121,,1.226,1.248
1999,159,159,159.668,16,2,1.362,,1.461,1.043,1.387,,1.113,1.077
1999,159,159,159.689,16,32,1.211,,1.429,1.057,0.970,,1.226,1.059
1999,159,159,159.71,17,2,1.175,,1.429,1.108,0.950,,0.973,1.269
1999,159,159,159.731,17,32,1.026,,0.887,0.470,0.603,,0.595,0.588
1999,159,159,159.751,18,2,0.886,,0.909,0.491,0.407,,0.479,0.483
1999,159,159,159.772,18,32,0.743,,0.843,0.448,0.432,,0.568,0.402
1999,159,159,159.793,19,2,0.649,,0.639,0.387,0.382,,0.529,0.449
1999,159,159,159.814,19,32,0.529,,0.718,0.376,0.296,,0.479,0.424
1999,159,159,159.835,20,2,0.419,,0.549,0.247,0.337,,0.377,0.415
1999,159,159,159.856,20,32,0.428,,0.549,0.208,0.216,,0.323,0.217
1999,159,159,159.876,21,2,0.289,,0.511,0.143,0.151,,0.265,0.192
1999,159,159,159.897,21,32,0.213,,0.476,0.201,0.136,,0.253,0.201
1999,159,159,159.918,22,2,0.195,,0.530,0.100,0.226,,0.237,0.173
1999,159,159,159.939,22,32,0.171,,0.254,0.093,0.040,,0.237,0.183
1999,159,159,159.96,23,2,0.156,,0.204,0.032,0.126,,0.163,0.124
1999,159,159,159.981,23,32,0.066,,0.216,0.061,0.055,,0.117,0.139
1999,160,160,160.001,0,2,0.123,,0.251,0.086,0.131,,0.198,0.127
1999,160,160,160.022,0,32,0.118,,0.276,0.086,0.106,,0.125,0.133
1999,160,160,160.043,1,2,0.123,,0.320,0.075,0.085,,0.089,0.127
1999,160,160,160.064,1,32,0.079,,0.213,0.068,0.060,,0.175,0.173
1999,160,160,160.085,2,2,0.083,,0.292,0.075,0.060,,0.132,0.245
1999,160,160,160.106,2,32,0.186,,0.292,0.047,0.000,,0.125,0.074
1999,160,160,160.126,3,2,0.132,,0.320,0.018,0.085,,0.089,0.080
1999,160,160,160.147,3,32,0.092,,0.201,0.054,0.075,,0.105,0.068
1999,160,160,160.168,4,2,0.096,,0.251,0.018,0.131,,0.043,0.056
1999,160,160,160.189,4,32,0.007,,0.176,0.075,0.146,,0.125,0.118
1999,160,160,160.21,5,2,0.208,,0.251,0.226,0.050,,0.144,0.276
1999,160,160,160.231,5,32,0.809,,0.364,0.308,0.266,,0.113,0.297
1999,160,160,160.251,6,2,1.173,,0.633,0.749,0.342,,0.459,0.502
1999,160,160,160.272,6,32,1.298,,1.489,1.201,0.990,,0.782,0.957
1999,160,160,160.293,7,2,1.456,,1.749,1.681,1.161,,1.210,1.399
1999,160,160,160.314,7,32,1.776,,1.821,1.749,1.327,,1.093,1.421
1999,160,160,160.335,8,2,1.776,,1.749,1.663,1.392,,1.210,1.650
1999,160,160,160.356,8,32,1.643,,2.326,1.932,1.372,,1.455,1.554
1999,160,160,160.376,9,2,1.555,,1.718,1.957,1.558,,1.350,1.508
1999,160,160,160.397,9,32,1.803,,1.966,1.771,1.558,,1.370,1.576
1999,160,160,160.418,10,2,1.577,,1.652,1.642,1.392,,1.226,1.604
1999,160,160,160.439,10,32,1.969,,2.201,1.771,1.734,,1.455,1.378
1999,160,160,160.46,11,2,1.373,,1.718,1.559,1.513,,1.210,1.554
1999,160,160,160.481,11,32,1.259,,1.856,1.272,1.266,,1.268,1.486
1999,160,160,160.501,12,2,1.493,,1.821,1.882,1.533,,1.389,1.799
1999,160,160,160.522,12,32,1.434,,1.370,1.118,0.854,,0.973,1.099
1999,160,160,160.543,13,2,1.621,,1.201,0.961,1.101,,0.875,1.115
1999,160,160,160.564,13,32,1.537,,2.122,1.771,1.487,,1.350,1.356
1999,160,160,160.585,14,2,1.846,,2.122,1.405,1.583,,1.327,1.486
1999,160,160,160.606,14,32,1.803,,1.552,1.477,1.437,,1.210,1.486
1999,160,160,160.626,15,2,1.871,,1.313,1.459,1.286,,1.093,1.356
1999,160,160,160.647,15,32,1.226,,1.257,1.168,0.955,,1.023,1.272
1999,160,160,160.668,16,2,1.318,,1.652,1.272,1.352,,1.132,1.421
1999,160,160,160.689,16,32,1.206,,1.652,1.136,0.935,,1.350,1.115
1999,160,160,160.71,17,2,0.825,,1.075,0.530,0.523,,0.689,0.715
1999,160,160,160.731,17,32,0.511,,0.796,0.498,0.588,,0.751,0.746
1999,160,160,160.751,18,2,0.364,,0.633,0.405,0.497,,0.401,0.607
1999,160,160,160.772,18,32,0.404,,0.527,0.254,0.332,,0.304,0.452
1999,160,160,160.793,19,2,0.261,,0.561,0.215,0.256,,0.346,0.393
1999,160,160,160.814,19,32,0.208,,0.693,0.183,0.246,,0.198,0.319
1999,160,160,160.835,20,2,0.217,,0.473,0.183,0.191,,0.272,0.393
1999,160,160,160.856,20,32,0.169,,0.304,0.082,0.156,,0.175,0.192
1999,160,160,160.876,21,2,0.162,,0.442,0.082,0.106,,0.160,0.183
1999,160,160,160.897,21,32,0.145,,0.376,0.086,0.090,,0.043,0.133
1999,160,160,160.918,22,2,0.191,,0.292,0.054,0.085,,0.058,0.056
1999,160,160,160.939,22,32,0.072,,0.376,0.093,0.085,,0.152,0.062
1999,160,160,160.96,23,2,0.072,,0.276,0.075,0.121,,0.105,0.037
1999,160,160,160.981,23,32,0.140,,0.335,0.093,0.090,,0.062,0.068
1999,161,161,161.001,0,2,0.070,,0.138,0.039,0.060,,0.031,0.050
1999,161,161,161.022,0,32,0.070,,0.273,0.082,0.116,,0.066,0.000
1999,161,161,161.043,1,2,0.057,,0.138,0.054,0.080,,0.078,0.090
1999,161,161,161.064,1,32,0.042,,0.420,0.093,0.116,,0.086,0.062
1999,161,161,161.085,2,2,0.020,,0.332,0.082,0.101,,0.047,0.084
1999,161,161,161.106,2,32,0.081,,0.223,0.043,0.116,,0.070,0.028
1999,161,161,161.126,3,2,0.057,,0.147,0.050,0.111,,0.105,0.028
1999,161,161,161.147,3,32,0.042,,0.232,0.072,0.126,,0.058,0.043
1999,161,161,161.168,4,2,0.053,,0.345,0.072,0.111,,0.121,0.040
1999,161,161,161.189,4,32,0.042,,0.273,0.118,0.101,,0.051,0.050
1999,161,161,161.21,5,2,0.101,,0.210,0.082,0.111,,0.012,0.022
1999,161,161,161.231,5,32,0.116,,0.301,0.093,0.101,,0.089,0.084
1999,161,161,161.251,6,2,0.362,,0.373,0.190,0.111,,0.027,0.040
1999,161,161,161.272,6,32,0.969,,0.690,0.362,0.156,,0.086,0.204
1999,161,161,161.293,7,2,1.294,,0.834,0.842,0.322,,0.210,0.594
1999,161,161,161.314,7,32,1.529,,1.310,1.050,0.678,,0.545,1.118
1999,161,161,161.335,8,2,1.616,,1.285,1.376,0.869,,0.751,1.080
1999,161,161,161.356,8,32,1.550,,1.856,1.699,1.166,,1.311,1.678
1999,161,161,161.376,9,2,1.430,,1.969,1.878,1.543,,1.327,1.802
1999,161,161,161.397,9,32,1.704,,1.821,2.072,1.819,,1.591,2.220
1999,161,161,161.418,10,2,1.989,,2.085,2.176,1.764,,1.455,1.752
1999,161,161,161.439,10,32,2.195,,2.332,2.176,2.070,,1.911,1.830
1999,161,161,161.46,11,2,1.704,,2.746,2.477,2.136,,1.708,1.607
1999,161,161,161.481,11,32,2.195,,1.969,1.903,1.633,,1.412,1.276
1999,161,161,161.501,12,2,1.914,,2.163,1.835,1.764,,1.545,1.628
1999,161,161,161.522,12,32,2.090,,1.552,1.975,1.714,,1.479,1.560
1999,161,161,161.543,13,2,2.116,,1.784,1.789,1.357,,1.568,1.297
1999,161,161,161.564,13,32,1.965,,1.856,1.699,1.663,,1.432,1.539
1999,161,161,161.585,14,2,2.066,,2.006,1.495,1.764,,1.455,1.678
1999,161,161,161.606,14,32,1.748,,2.006,2.308,1.819,,1.479,2.015
1999,161,161,161.626,15,2,1.572,,2.085,2.025,1.955,,1.735,1.582
1999,161,161,161.647,15,32,1.660,,1.172,1.416,1.467,,1.210,1.161
1999,161,161,161.668,16,2,1.294,,1.461,1.638,1.422,,1.230,1.489
1999,161,161,161.689,16,32,1.572,,1.339,1.133,1.126,,0.942,1.080
1999,161,161,161.71,17,2,1.276,,1.044,1.004,0.889,,0.751,0.926
1999,161,161,161.731,17,32,1.294,,0.749,0.853,0.653,,0.813,0.889
1999,161,161,161.751,18,2,0.936,,0.727,0.685,0.578,,0.545,0.650
1999,161,161,161.772,18,32,0.763,,0.925,0.667,0.487,,0.650,0.796
1999,161,161,161.793,19,2,0.410,,0.539,0.484,0.402,,0.650,0.539
1999,161,161,161.814,19,32,0.390,,0.727,0.452,0.392,,0.545,0.514
1999,161,161,161.835,20,2,0.259,,0.749,0.391,0.377,,0.424,0.554
1999,161,161,161.856,20,32,0.206,,0.373,0.237,0.291,,0.366,0.452
1999,161,161,161.876,21,2,0.182,,0.420,0.280,0.126,,0.346,0.350
1999,161,161,161.897,21,32,0.197,,0.273,0.122,0.045,,0.218,0.204
1999,161,161,161.918,22,2,0.230,,0.361,0.079,0.040,,0.097,0.319
1999,161,161,161.939,22,32,0.230,,0.169,0.036,0.070,,0.097,0.211
1999,161,161,161.96,23,2,0.182,,0.088,0.054,0.015,,0.066,0.176
1999,161,161,161.981,23,32,0.116,,0.420,0.111,0.126,,0.152,0.279
1999,162,162,162.001,0,2,0.121,,0.241,0.082,0.226,,0.132,0.288
1999,162,162,162.022,0,32,0.134,,0.122,0.014,0.005,,0.086,0.084
1999,162,162,162.043,1,2,0.125,,0.053,0.014,0.090,,0.078,0.071
1999,162,162,162.064,1,32,0.079,,0.157,0.061,0.020,,0.047,0.108
1999,162,162,162.085,2,2,0.004,,0.091,0.018,0.000,,0.066,0.084
1999,162,162,162.106,2,32,0.099,,0.157,0.022,0.025,,0.047,0.000
1999,162,162,162.126,3,2,0.112,,0.066,0.011,0.000,,0.031,0.053
1999,162,162,162.147,3,32,0.055,,0.191,0.054,0.010,,0.051,0.040
1999,162,162,162.168,4,2,0.044,,0.191,0.054,0.055,,0.058,0.065
1999,162,162,162.189,4,32,0.015,,0.179,0.018,0.065,,0.019,0.040
1999,162,162,162.21,5,2,0.024,,0.204,0.022,0.020,,0.066,0.053
1999,162,162,162.231,5,32,0.254,,0.103,0.065,0.035,,0.008,0.000
1999,162,162,162.251,6,2,0.485,,0.179,0.143,0.095,,0.078,0.022
1999,162,162,162.272,6,32,0.770,,0.229,0.158,0.075,,0.066,0.121
1999,162,162,162.293,7,2,1.164,,0.436,0.419,0.231,,0.296,0.375
1999,162,162,162.314,7,32,1.546,,0.812,0.781,0.231,,0.494,0.638
1999,162,162,162.335,8,2,1.678,,0.812,1.125,0.719,,0.798,1.012
1999,162,162,162.356,8,32,1.443,,1.683,1.613,1.291,,1.230,1.282
1999,162,162,162.376,9,2,1.568,,1.752,1.566,1.452,,1.268,1.635
1999,162,162,162.397,9,32,1.546,,1.429,1.430,1.231,,0.926,1.223
1999,162,162,162.418,10,2,1.524,,1.069,1.061,0.839,,0.942,1.180
1999,162,162,162.439,10,32,1.463,,1.461,1.176,0.874,,1.171,1.142
1999,162,162,162.46,11,2,1.502,,1.094,1.061,0.910,,0.973,1.142
1999,162,162,162.481,11,32,1.180,,0.831,0.925,0.628,,0.798,1.142
1999,162,162,162.501,12,2,1.524,,1.147,1.047,0.839,,0.957,1.071
1999,162,162,162.522,12,32,1.382,,1.552,1.634,1.211,,1.230,1.452
1999,162,162,162.543,13,2,1.463,,1.862,1.566,1.593,,1.288,1.387
1999,162,162,162.564,13,32,1.656,,1.520,1.337,1.497,,1.230,1.322
1999,162,162,162.585,14,2,1.590,,1.489,1.337,0.980,,0.844,1.087
1999,162,162,162.606,14,32,1.366,,1.652,1.470,1.075,,1.078,1.201
1999,162,162,162.626,15,2,1.235,,1.520,1.301,1.111,,1.210,1.201
1999,162,162,162.647,15,32,1.143,,1.282,1.093,0.824,,0.926,0.944
1999,162,162,162.668,16,2,0.980,,1.197,0.692,0.573,,0.829,0.833
1999,162,162,162.689,16,32,0.770,,0.790,0.369,0.337,,0.447,0.638
1999,162,162,162.71,17,2,0.675,,0.727,0.595,0.417,,0.482,0.817
1999,162,162,162.731,17,32,1.143,,0.994,0.824,0.734,,0.798,1.050
1999,162,162,162.751,18,2,1.180,,0.856,0.882,0.638,,0.844,0.755
1999,162,162,162.772,18,32,0.860,,0.922,0.839,0.764,,0.844,0.981
1999,162,162,162.793,19,2,0.474,,0.969,0.663,0.477,,0.556,0.709
1999,162,162,162.814,19,32,0.388,,0.687,0.437,0.271,,0.447,0.570
1999,162,162,162.835,20,2,0.171,,0.483,0.204,0.231,,0.346,0.344
1999,162,162,162.856,20,32,0.221,,0.370,0.194,0.060,,0.144,0.251
1999,162,162,162.876,21,2,0.149,,0.229,0.072,0.045,,0.202,0.108
1999,162,162,162.897,21,32,0.121,,0.310,0.082,0.090,,0.113,0.161
1999,162,162,162.918,22,2,0.125,,0.179,0.061,0.065,,0.105,0.170
1999,162,162,162.939,22,32,0.075,,0.135,0.029,0.040,,0.066,0.040
1999,162,162,162.96,23,2,0.044,,0.135,0.061,0.065,,0.047,0.053
1999,162,162,162.981,23,32,0.112,,0.082,0.036,0.020,,0.070,0.028
1999,163,163,163.001,0,2,0.055,,0.223,0.022,0.025,,0.039,0.046
1999,163,163,163.022,0,32,0.000,,0.251,0.043,0.111,,0.070,0.071
1999,163,163,163.043,1,2,0.000,,0.367,0.093,0.050,,0.086,0.087
1999,163,163,163.064,1,32,0.018,,0.110,0.004,0.050,,0.086,0.031
1999,163,163,163.085,2,2,0.000,,0.119,0.025,0.030,,0.019,0.046
1999,163,163,163.106,2,32,0.072,,0.069,0.014,0.000,,0.000,0.000
1999,163,163,163.126,3,2,0.044,,0.034,0.000,0.000,,0.000,0.015
1999,163,163,163.147,3,32,0.048,,0.201,0.057,0.040,,0.039,0.059
1999,163,163,163.168,4,2,0.026,,0.176,0.000,0.111,,0.121,0.071
1999,163,163,163.189,4,32,0.033,,0.166,0.025,0.015,,0.070,0.040
1999,163,163,163.21,5,2,0.033,,0.154,0.075,0.060,,0.039,0.053
1999,163,163,163.231,5,32,0.132,,0.166,0.025,0.000,,0.000,0.009
1999,163,163,163.251,6,2,0.261,,0.069,0.025,0.025,,0.004,0.000
1999,163,163,163.272,6,32,0.208,,0.238,0.168,0.121,,0.097,0.115
1999,163,163,163.293,7,2,0.550,,0.367,0.405,0.196,,0.268,0.368
1999,163,163,163.314,7,32,1.140,,0.665,0.889,0.382,,0.556,0.771
1999,163,163,163.335,8,2,1.603,,1.282,1.258,1.136,,0.957,1.164
1999,163,163,163.356,8,32,1.564,,1.752,1.606,1.412,,1.230,1.455
1999,163,163,163.376,9,2,1.713,,2.009,1.670,1.322,,1.374,1.616
1999,163,163,163.397,9,32,1.857,,2.088,1.914,1.673,,1.545,1.616
1999,163,163,163.418,10,2,1.763,,2.172,1.914,1.724,,1.860,1.783
1999,163,163,163.439,10,32,1.901,,2.520,1.803,1.698,,1.389,1.520
1999,163,163,163.46,11,2,2.186,,2.053,2.011,1.774,,1.813,1.916
1999,163,163,163.481,11,32,2.079,,2.382,1.989,1.523,,1.354,1.520
1999,163,163,163.501,12,2,2.029,,1.862,1.803,1.673,,1.389,1.567
1999,163,163,163.522,12,32,1.978,,2.132,2.011,1.995,,1.545,1.737
1999,163,163,163.543,13,2,2.002,,1.897,1.624,1.804,,1.545,1.687
1999,163,163,163.564,13,32,1.930,,2.053,1.871,1.578,,1.432,1.709
1999,163,163,163.585,14,2,1.691,,1.975,1.871,1.673,,1.459,1.542
1999,163,163,163.606,14,32,2.384,,0.969,1.409,1.362,,0.992,1.127
1999,163,163,163.626,15,2,1.669,,0.809,1.226,1.176,,1.023,1.053
1999,163,163,163.647,15,32,1.340,,1.282,0.996,1.256,,0.782,0.966
1999,163,163,163.668,16,2,1.362,,1.066,1.172,1.196,,0.708,1.000
1999,163,163,163.689,16,32,1.175,,1.370,1.190,1.136,,1.023,0.913
1999,163,163,163.71,17,2,0.930,,1.144,0.878,0.673,,0.798,0.882
1999,163,163,163.731,17,32,0.914,,0.571,0.577,0.442,,0.623,0.653
1999,163,163,163.751,18,2,0.588,,0.398,0.534,0.432,,0.518,0.483
1999,163,163,163.772,18,32,0.739,,0.414,0.405,0.246,,0.381,0.424
1999,163,163,163.793,19,2,0.561,,0.514,0.405,0.307,,0.358,0.282
1999,163,163,163.814,19,32,0.414,,0.429,0.294,0.216,,0.436,0.533
1999,163,163,163.835,20,2,0.364,,0.398,0.283,0.206,,0.304,0.378
1999,163,163,163.856,20,32,0.285,,0.429,0.416,0.256,,0.327,0.520
1999,163,163,163.876,21,2,0.191,,0.414,0.283,0.196,,0.339,0.573
1999,163,163,163.897,21,32,0.208,,0.480,0.265,0.226,,0.346,0.344
1999,163,163,163.918,22,2,0.217,,0.379,0.201,0.146,,0.249,0.232
1999,163,163,163.939,22,32,0.243,,0.339,0.168,0.106,,0.241,0.214
1999,163,163,163.96,23,2,0.252,,0.445,0.168,0.111,,0.167,0.325
1999,163,163,163.981,23,32,0.270,,0.323,0.204,0.055,,0.187,0.325
1999,164,164,164.001,0,2,0.230,,0.320,0.165,0.090,,0.202,0.235
1999,164,164,164.022,0,32,0.230,,0.361,0.204,0.141,,0.160,0.285
1999,164,164,164.043,1,2,0.116,,0.426,0.079,0.050,,0.121,0.276
1999,164,164,164.064,1,32,0.164,,0.348,0.136,0.065,,0.093,0.201
1999,164,164,164.085,2,2,0.182,,0.361,0.072,0.020,,0.093,0.226
1999,164,164,164.106,2,32,0.129,,0.273,0.050,0.035,,0.105,0.102
1999,164,164,164.126,3,2,0.116,,0.197,0.068,0.090,,0.160,0.164
1999,164,164,164.147,3,32,0.197,,0.116,0.050,0.015,,0.070,0.068
